time,ego_x,ego_y,Steer,GazeOrigin,EyeHitSite,EyeHitType,vehicle_1_x,vehicle_1_y,vehicle_1_z,vehicle_2_x,vehicle_2_y,vehicle_2_z,vehicle_3_x,vehicle_3_y,vehicle_3_z,ego_x_vel,ego_x_acc,ego_y_vel,ego_y_acc,ego_x_acc_jerk,ego_y_acc_jerk,TTC_1,TTC_2,TTC_3,TTC_MIN,position,lateral_offset,collision,Steer_rate
7.3,3315.309624,4245.811938,0.017,x=331504.875_y=424606.250_z=254.003,x=331068.125_y=424108.906_z=144.923,3.0,3316.4148958333335,4247.8853125,140.819,,,,,,,-5.468312318414565,3.075750933261885,-6.239328467519082,2.825772968793194,-0.47262462354214385,0.4091985143617993,0.2974340962821565,,,0.2974340962821565,0.0,0.13518203369367554,0,-0.007040716013668206
7.4,3314.792312,4245.214626,0.016,x=331466.375_y=424561.750_z=254.010,x=0.000_y=0.000_z=0.000,0.0,3316.38234375,4247.84609375,140.875,,,,,,,-5.152464223853968,3.033944514700925,-5.936652326397368,2.9034252944827923,-0.418064185609599,0.7765232568959846,0.41591203255452597,,,0.41591203255452597,0.0,0.13002622480637085,0,-0.023490021493218872
7.5,3314.313438,4244.658002,0.009,x=331411.469_y=424497.812_z=255.000,x=330065.531_y=422806.875_z=247.063,2.0,3316.3333125,4247.786937499999,141.005997,3276.7796875,4194.21875,,,,,-4.847921560397211,2.8018337747699587,-5.629088446810788,2.7828258096291947,-2.321107399309663,-1.2059948485359762,0.5664718337358566,,,0.5664718337358566,0.0,0.12592611731111764,0,-0.040064918835218746
7.6,3313.858814,4244.126437999999,0.005,x=331358.250_y=424435.719_z=255.020,x=329888.531_y=422557.906_z=168.302,2.0,3316.2447500000003,4247.680125,141.164993,3276.7796875,4194.21859375,,,,,-4.621272994920348,2.3428494951451904,-5.3970549702087425,2.3921664428084988,-4.589842796247683,-3.906593668206959,0.7633568072884036,8.890431111465892,,0.7633568072884036,0.0,0.12260300647209965,0,-0.03344100446939759
7.7,3313.40644,4243.595625999999,0.005,x=331324.750_y=424396.406_z=255.005,x=329803.469_y=422457.125_z=143.457,3.0,3316.1204375,4247.5300625,141.354996,3276.779479166666,4194.2184375,114.119003,,,,-4.456566230792958,2.0008407510687096,-5.225854983457033,2.1123736452335984,-3.4200874407648074,-2.797927975749004,0.9510187014626516,8.818304846002002,,0.9510187014626516,0.0,0.11963840926309965,0,-0.013644879354237619
7.8,3312.976814,4243.090126,0.005,x=331277.031_y=424340.250_z=254.994,x=330211.656_y=422979.312_z=143.299,3.0,3315.9641875,4247.3414999999995,141.425003,3276.77921875,4194.218125,114.119003,,,,-4.254946680669066,1.9879652156991863,-5.002512055526334,2.191180183893728,-0.1287553536952335,0.7880653866012954,1.2414335569675063,9.17303758230185,,1.2414335569675063,0.0,0.11707420133010474,0,-0.0044025161587459795
7.9,3312.5838759999997,4242.627188,0.005,x=331239.750_y=424296.125_z=255.004,x=330306.031_y=423094.594_z=143.300,3.0,3315.7681875000003,4247.104937499999,141.828003,3276.7789375,4194.217750000001,114.119003,,,,-4.032564721736246,2.052046577976453,-4.747625941358886,2.3396744353230234,0.6408136227726691,1.484942514292955,1.8312070050076217,9.923690714658347,,1.8312070050076217,0.0,0.11483916581231783,0,-0.011269483513871924
8.0,3312.191938,4242.1655,0.002,x=331196.469_y=424244.875_z=254.999,x=330289.031_y=423062.875_z=143.365,3.0,3315.5559375,4246.8486875,142.274002,3276.7784375,4194.2170625,114.119003,,,,-3.8454106908352634,2.056087238808069,-4.528406073122515,2.4018331465121605,0.040406608316159165,0.6215871118913707,2.112667557863834,9.856406655828797,,2.112667557863834,0.0,0.11259673583537823,0,-0.02945023146959047
8.1,3311.828,4241.736999999999,-0.005,x=331161.750_y=424204.031_z=255.008,x=330758.438_y=423752.438_z=142.686,3.0,3315.2990624999998,4246.538500000001,142.824005,3276.7776874999995,4194.216125000001,114.119003,,,,-3.635541615084494,2.174746222645638,-4.278274679003281,2.5844841439724298,1.1865898383756912,1.8265099746026925,3.713112217264103,10.525725293884596,,3.713112217264103,0.0,0.1104771682533858,0,-0.03756058206499056
8.2,3311.487874,4241.337312,-0.006,x=331128.812_y=424165.438_z=255.002,x=330742.250_y=423726.219_z=142.724,3.0,3315.0067499999996,4246.1855,143.279007,3276.7768125000002,4194.215,114.119003,,,,-3.3847743665028913,2.3670571769783457,-3.976896764552282,2.8388756416515903,1.923109543327075,2.543914976791606,8.9643042130669,11.18209265555465,,8.9643042130669,0.0,0.10835503462930028,0,-0.022007258437937115
