time,ego_x,ego_y,Steer,GazeOrigin,EyeHitSite,EyeHitType,vehicle_1_x,vehicle_1_y,vehicle_1_z,vehicle_2_x,vehicle_2_y,vehicle_2_z,vehicle_3_x,vehicle_3_y,vehicle_3_z,ego_x_vel,ego_x_acc,ego_y_vel,ego_y_acc,ego_x_acc_jerk,ego_y_acc_jerk,TTC_1,TTC_2,TTC_3,TTC_MIN,position,lateral_offset,collision,Steer_rate
14.6,3304.7244979999996,4231.951186,-0.003,x=330462.281_y=423229.281_z=259.014,x=329473.594_y=423025.906_z=137.758,3.0,3316.4031250000003,4247.8709375,140.820007,,,,,,,-4.4322602673092195,-0.5974091293047111,-5.321950216986545,-0.6042194105197427,-4.4050325126461995,-5.281390898480611,3.2236732534210732,,,3.2236732534210732,0.0,0.3280368286984154,0,-0.0029153071145727387
14.7,3304.25481,4231.388374,-0.004,x=330404.219_y=423159.531_z=259.018,x=330316.812_y=423143.094_z=249.038,2.0,3316.364453125,4247.82421875,140.903,3276.7796875,4194.21875,,,,,-4.534503425878423,-0.8665621756496122,-5.432781700404032,-0.9179171702053514,-2.691530463449011,-3.1369775968560862,3.0361510858263947,,,3.0361510858263947,0.0,0.32708602872357345,0,-0.0064078108438808375
14.8,3303.802186,4230.847312,-0.005,x=330369.312_y=423117.656_z=259.009,x=330281.344_y=423102.000_z=249.702,2.0,3316.3114374999996,4247.760375,141.050003,3276.7796875,4194.21859375,,,,,-4.6267916556776765,-1.0897324858894437,-5.530070310970139,-1.1684206108794337,-2.2317031023983147,-2.5050344067408234,3.379710834560363,6.453695951229587,,3.379710834560363,0.0,0.32593258112186513,0,-0.006409149150126985
14.9,3303.32781,4230.281626,-0.005,x=330314.531_y=423052.094_z=259.007,x=330227.438_y=423035.156_z=249.920,2.0,3316.2125,4247.6410000000005,141.238998,3276.779479166666,4194.218333333333,114.119003,,,,-4.753832447477311,-1.5125105582341902,-5.666371778129998,-1.6515075062266622,-4.227780723447465,-4.830868953472285,3.7067519176825052,6.068515616370903,,3.7067519176825052,0.0,0.3244727912521234,0,-0.0029569491182807562
15.0,3302.8398740000002,4229.701814,-0.005,x=330276.031_y=423006.125_z=259.035,x=329040.469_y=422736.875_z=136.386,3.0,3316.0809375,4247.4821875,141.376007,3276.77921875,4194.218046875,114.119003,,,,-4.976419216243746,-2.218626183106962,-5.914039968639333,-2.4730754265307686,-7.061156248727718,-8.215679203041063,4.019178822916674,5.81261645559503,,4.019178822916674,0.0,0.32259911015188925,0,-0.0004942543517605841
15.1,3302.3086259999995,4229.072188,-0.005,x=330225.812_y=422946.156_z=259.006,x=328938.094_y=422662.688_z=136.097,3.0,3315.9161875,4247.283375000001,141.520996,3276.7789375,4194.2176875000005,114.119003,,,,-5.290950871429737,-2.928643936304427,-6.270015243110409,-3.3062236587704756,-7.10017753197465,-8.33148232239707,4.019252851557806,5.247376870948271,,4.019252851557806,0.0,0.32025807160668984,0,0.0010784842421679409
15.2,3301.747314,4228.408752,-0.005,x=330160.938_y=422869.375_z=259.011,x=328829.188_y=422579.688_z=135.819,3.0,3315.7118125,4247.0368125,141.927994,3276.778375,4194.216937499999,114.119003,,,,-5.646176522395535,-3.326984001726463,-6.674178415317602,-3.7762818429562466,-3.9834006542203593,-4.700581841857709,4.242148769423877,4.877133388105782,,4.242148769423877,0.0,0.3174529436397408,0,0.005378001881092911
15.3,3301.141562,4227.694252,-0.003,x=330104.344_y=422802.688_z=259.000,x=328508.719_y=422335.938_z=132.609,3.0,3315.486625,4246.764875,142.401001,3276.7776249999997,4194.216062500001,114.119003,,,,-5.996380163618799,-3.3160302170872575,-7.072723579582512,-3.7641441937006146,0.10953784639205377,0.12137649255631988,4.088414897939489,4.425673651216812,,4.088414897939489,0.0,0.3141596682940784,0,0.010398583843687963
15.4,3300.5109380000004,4226.951814,-0.002,x=330034.406_y=422720.312_z=259.002,x=328210.469_y=421338.875_z=128.913,3.0,3315.2208124999997,4246.444,142.979996,3276.7768125,4194.215,114.119003,,,,-6.300258700645498,-2.986676194620456,-7.416437127726377,-3.3743525512470165,3.2935402246680168,3.897916424535981,4.380254201373347,4.156669028239341,,4.156669028239341,0.0,0.31047642953181537,0,0.008828863606692992
15.5,3299.8525,4226.178252,-0.002,x=329973.594_y=422648.781_z=258.993,x=328051.406_y=420925.531_z=126.391,3.0,3314.9358125,4246.099875,143.483002,3276.7758750000003,4194.2138125,114.119003,,,,-6.550820322204961,-2.530288329193932,-7.696730953338166,-2.832828299505257,4.5638786542652365,5.415242517417593,4.39073096320959,3.8867014200365606,,3.8867014200365606,0.0,0.30633549541827415,0,0.0034995370049800954
