time,ego_x,ego_y,Steer,GazeOrigin,EyeHitSite,EyeHitType,vehicle_1_x,vehicle_1_y,vehicle_1_z,vehicle_2_x,vehicle_2_y,vehicle_2_z,vehicle_3_x,vehicle_3_y,vehicle_3_z,ego_x_vel,ego_x_acc,ego_y_vel,ego_y_acc,ego_x_acc_jerk,ego_y_acc_jerk,TTC_1,TTC_2,TTC_3,TTC_MIN,position,lateral_offset,collision,Steer_rate
18.4,3321.681686,4253.912502000001,0.017,x=332131.688_y=425414.844_z=245.996,x=331546.281_y=424693.188_z=198.556,2,3316.414166666667,4247.884479166667,140.819,,,,,,,-6.5705911593541675,0.6015580513806399,-6.910907793177081,-0.22164696987866767,4.23516699884242,4.399009581538852,0.8902658527687307,,,0.8902658527687307,0,0.06339632008312548,0,4.5656922446460116e-05
18.5,3321.037124,4253.227188,0.017,x=332069.594_y=425348.625_z=247.003,x=331544.906_y=424694.438_z=202.848,2,3316.37484375,4247.83703125,140.875,,,,,,,-6.489285526358303,0.8263861380000237,-6.911903026783925,0.0006484327683924079,2.248280866193838,2.2229540264706005,0.8104933640716856,,,0.8104933640716856,0,0.04624361131753365,0,1.3383062461474186e-06
18.6,3320.380688,4252.518062,0.017,x=332008.844_y=425283.062_z=247.002,x=331441.312_y=424566.156_z=196.845,2,3316.3305,4247.783625,141.011002,,,,,,,-6.411274108289824,1.0003297483567328,-6.920300347365343,0.17428564196585616,1.7394361035670913,1.7363720919746375,0.6945841349870884,,,0.6945841349870884,0,0.030811763508139012,0,1.338306246147414e-06
18.7,3319.762126,4251.840938,0.017,x=331959.750_y=425229.469_z=247.005,x=331412.438_y=424533.719_z=195.181,2,3316.2396249999997,4247.673937500001,141.220993,3276.7796875,4194.21875,,,,,-6.257808118807034,1.1939502452671775,-6.845560898580574,0.3925495352675342,1.936204969104447,2.1826389330167806,0.7041567194954675,,,0.7041567194954675,0,0.01789287246866541,0,4.431861620031254e-05
18.8,3319.156626,4251.169938,0.017,x=331877.594_y=425138.531_z=247.002,x=331354.438_y=424467.969_z=193.342,2,3316.1143749999997,4247.522749999999,141.345993,3276.77953125,4194.21859375,,,,,-6.132702565504422,1.1559762669288243,-6.796969878751852,0.38213330810328894,-0.37973978338353254,-0.10416227164245284,0.671106691844334,7.856212541652986,,0.671106691844334,0,0.006735126086479236,0,0.0005399112742070427
18.9,3318.5426899999998,4250.480312,0.017,x=331821.406_y=425075.406_z=247.997,x=331290.938_y=424388.719_z=186.787,2,3315.9649375,4247.3424375,141.440994,3276.779375,4194.218333333333,114.119003,,,,-6.065520741516755,1.0663049584414965,-6.80741733333749,0.3208568729705865,-0.8967130848732774,-0.6127643513270242,0.5891214264381996,7.591283334655624,,0.5891214264381996,0,-0.0028889489306555207,0,0.002419714456566001
19.0,3317.94019,4249.796562,0.018,x=331765.906_y=425012.219_z=247.993,x=331197.938_y=424272.469_z=178.919,2,3315.7798125,4247.119000000001,141.837997,3276.779140625,4194.21796875,114.119003,,,,-5.937140964467628,1.2343159543112057,-6.7472057262498915,0.5265721381415825,1.6801099586970913,2.05715265170996,0.5536928712332131,7.592572194234548,,0.5536928712332131,0,-0.011064756289185702,0,0.003989434693560967
19.1,3317.3784399999995,4249.148812,0.018,x=331700.906_y=424937.281_z=249.001,x=331126.219_y=424182.562_z=176.536,2,3315.555625,4246.84825,142.210007,3276.7788124999997,4194.2175625,114.119003,,,,-5.764356425211311,1.3888583875396807,-6.640934843439597,0.700809875200345,1.5454243322847505,1.7423773705876244,0.5800267595785329,7.971503348294616,,0.5800267595785329,0,-0.016822246756932047,0,0.002419714456566001
19.2,3316.808002,4248.482124,0.018,x=331657.531_y=424886.625_z=249.996,x=331017.219_y=424040.594_z=165.086,2,3315.308625,4246.5500625,142.770996,3276.7782500000003,4194.2168125,114.119003,,,,-5.650357192202087,1.314751227001992,-6.599575542644001,0.639133172052502,-0.7410716053768862,-0.6167670314784301,0.498786991413497,7.693455361335618,,0.498786991413497,0,-0.021044748659806007,0,0.0005385729679608953
19.3,3316.248814,4247.820436,0.018,x=331595.812_y=424813.719_z=252.004,x=330982.188_y=423993.906_z=170.758,2,3315.0263124999997,4246.209187500001,143.365997,3276.7775,4194.215875,114.119003,,,,-5.530396757798108,1.2450385131980104,-6.542783389666759,0.6153612697657567,-0.697127138039817,-0.23771902286745306,0.47727091123819193,7.694712579774211,,0.47727091123819193,0,-0.02370044676083605,0,-1.3383062461474186e-06
