time,ego_x,ego_y,Steer,GazeOrigin,EyeHitSite,EyeHitType,vehicle_1_x,vehicle_1_y,vehicle_1_z,vehicle_2_x,vehicle_2_y,vehicle_2_z,vehicle_3_x,vehicle_3_y,vehicle_3_z,ego_x_vel,ego_x_acc,ego_y_vel,ego_y_acc,ego_x_acc_jerk,ego_y_acc_jerk,TTC_1,TTC_2,TTC_3,TTC_MIN,position,lateral_offset,collision,Steer_rate
10.2,3324.1303139999995,4256.680498,0.013,x=332386.875_y=425699.969_z=244.995,x=331620.531_y=424993.312_z=136.482,3,3316.403333333333,4247.871354166667,140.819,,,,,,,-4.188909843745097,0.6291015558427567,-3.289967782213918,0.2809443332125968,-0.8810340085053703,-0.6110665142044569,2.4547358855749213,,,2.4547358855749213,0,0.09859755436128174,0,4.6995228692607535e-05
10.3,3323.7085640000005,4256.347186,0.013,x=332346.219_y=425667.844_z=244.989,x=331587.594_y=424962.750_z=136.594,3,3316.367578125,4247.828125,140.901001,,,,,,,-4.163436665221099,0.5539463930303109,-3.2903089556709793,0.22924415875727122,-0.7515516281244583,-0.517001744553256,2.3290341014000147,,,2.3290341014000147,0,0.0664176383833397,0,0.0006312251190999647
10.4,3323.293376,4256.017062,0.013,x=332308.406_y=425637.719_z=245.001,x=331555.094_y=424931.625_z=137.116,3,3316.3142500000004,4247.76375,141.050995,3276.7796875,4194.21875,,,,,-4.093470038012157,0.7132840239979508,-3.25533082487447,0.35744101146042406,1.5933763096763986,1.2819685270315284,2.4074700457487195,,,2.4074700457487195,0,0.035102180070734706,0,0.0035881742373807227
10.5,3322.901062,4255.702937999999,0.014,x=332263.469_y=425601.781_z=245.003,x=331524.906_y=424904.406_z=137.931,3,3316.2161250000004,4247.645375,141.214996,3276.7796875,4194.21859375,,,,,-3.9742242113798274,0.866565377764043,-3.1817950600583558,0.4742187151860152,1.532813537660922,1.1677770372559115,2.9628547805761998,15.29619483776086,,2.9628547805761998,0,0.005910272488974169,0,0.009908686155107083
10.6,3322.517374,4255.393626,0.016,x=332226.500_y=425572.000_z=244.997,x=331493.188_y=424879.438_z=138.696,3,3316.084375,4247.4864375,141.375,3276.779479166666,4194.218333333333,114.119003,,,,-3.8959226013684405,0.7108858853779021,-3.1418290512254385,0.3410568870049434,-1.5567949238614087,-1.331618281810718,3.47422756817417,15.508825493426068,,3.47422756817417,0,-0.022258382560717802,0,0.015238012756819975
10.7,3322.1241859999996,4255.0741259999995,0.018,x=332190.219_y=425542.438_z=245.007,x=331463.656_y=424849.969_z=139.564,3,3315.9167499999994,4247.284125,141.513,3276.77921875,4194.218046875,114.119003,,,,-3.8685965753421914,0.37618402753162294,-3.143702372278656,0.06339978447841893,-3.3470185784627913,-2.7765710252652447,3.9186503261937715,14.991045955462177,,3.9186503261937715,0,-0.05066393900227111,0,0.013358209574461008
10.8,3321.7479359999998,4254.7660000000005,0.018,x=332153.875_y=425512.688_z=244.999,x=331444.344_y=424826.156_z=140.246,3,3315.72425,4247.0518125,141.927994,3276.7789375,4194.2176875000005,114.119003,,,,-3.8573465283559236,0.053034792895591217,-3.159523009754288,-0.20592640945520888,-3.231492346360317,-2.6932619393362778,4.923850415107616,15.522748343576215,,4.923850415107616,0,-0.07741074926179488,0,0.005963570077746411
10.9,3321.353748,4254.440438,0.018,x=332111.188_y=425477.500_z=245.001,x=331409.250_y=424794.188_z=141.170,3,3315.499875,4246.7810625,142.431,3276.778375,4194.217,114.119003,,,,-3.8828790071644117,-0.30811124712473476,-3.2057190625066037,-0.508774390391875,-3.6114604002032595,-3.0284798093666607,5.402502011078395,14.680422872489142,,5.402502011078395,0,-0.10493279991036213,0,0.00116979808706086
11.0,3320.969936,4254.121312,0.018,x=332074.781_y=425447.281_z=244.999,x=331375.531_y=424765.812_z=141.190,3,3315.230625,4246.456,142.837997,3276.7776249999997,4194.216062500001,114.119003,,,,-3.951971079295312,-0.7759920790335402,-3.2884522792145683,-0.906907055209575,-4.678808319088054,-3.981326648177,8.347452511712726,14.948887217942385,,8.347452511712726,0,-0.1313419429996404,0,9.131384489292007e-05
11.1,3320.5593720000006,4253.77706,0.018,x=332028.781_y=425408.750_z=245.004,x=331328.625_y=424721.688_z=141.277,3,3314.9424375000003,4246.107875,143.470993,3276.77675,4194.215,114.119003,,,,-4.094353139018393,-1.2903709797407807,-3.4347196307761974,-1.355919745004877,-5.143789007072406,-4.49012689795302,7.764043472645167,13.831842899376753,,7.764043472645167,0,-0.15906698306344608,0,2.6766124922948326e-06
