time,ego_x,ego_y,Steer,GazeOrigin,EyeHitSite,EyeHitType,vehicle_1_x,vehicle_1_y,vehicle_1_z,vehicle_2_x,vehicle_2_y,vehicle_2_z,vehicle_3_x,vehicle_3_y,vehicle_3_z,ego_x_vel,ego_x_acc,ego_y_vel,ego_y_acc,ego_x_acc_jerk,ego_y_acc_jerk,TTC_1,TTC_2,TTC_3,TTC_MIN,position,lateral_offset,collision,Steer_rate
10.6,3307.1427500000004,4234.016312000001,0.002,x=330697.344_y=423424.250_z=259.007,x=330384.719_y=423134.031_z=143.636,3.0,3316.4170833333337,4247.8878125,140.820999,,,,,,,-7.752629776296571,1.3498797493091637,-9.66337027171583,1.5157768535901568,-6.025915664115391,-4.009765745714786,1.419913312775983,,,1.419913312775983,0.0,0.48451970648895804,0,-0.04914365599363948
10.7,3306.3563760000006,4233.036124,-0.005,x=330625.062_y=423333.656_z=258.987,x=330305.375_y=423037.406_z=143.633,3.0,3316.3577343750003,4247.81625,140.850006,,,,,,,-7.693680965500505,0.9395081934366225,-9.564008023826876,1.4447224914960446,-4.103715558725411,-0.710543620941122,1.5335738502796419,,,1.5335738502796419,0.0,0.48982845908972034,0,-0.07746424570559277
10.8,3305.6107519999996,4232.11425,-0.018,x=330540.688_y=423228.531_z=259.011,x=330221.469_y=422932.469_z=143.646,3.0,3316.3018125000003,4247.7488125,141.016998,,,,,,,-7.5993952038660595,0.9411661111433824,-9.36924128636305,1.907011660519182,0.01657917706759937,4.622891690231374,1.7248848727765504,,,1.7248848727765504,0.0,0.49349286268478465,0,-0.0939061871989917
10.9,3304.8469400000004,4231.184187999999,-0.027,x=330467.906_y=423139.312_z=259.041,x=330138.719_y=422834.156_z=143.629,3.0,3316.1904999999997,4247.614625,141.330994,,,,,,,-7.492786623991794,1.17095902168909,-9.116542555468145,2.5931797929257367,2.297929105457075,6.861681324065547,1.940013890263413,,,1.940013890263413,0.0,0.49464321315846094,0,-0.07378456324691607
11.0,3304.119128,4230.311688,-0.028,x=330398.688_y=423056.375_z=260.143,x=329610.625_y=422343.000_z=142.760,3.0,3316.0462500000003,4247.4405,141.388,,,,,,,-7.337755160535678,1.4481419920595884,-8.775022924635621,3.2278754721857803,2.7718297037049844,6.3469567926004355,2.2934196015298625,,,2.2934196015298625,0.0,0.49324022456834055,0,-0.03309995659948725
11.1,3303.397502,4229.46775,-0.028,x=330316.750_y=422960.281_z=260.005,x=328026.188_y=420820.781_z=125.984,3.0,3315.8630624999996,4247.2194375,141.645004,3276.7796875,4194.21875,,,,,-7.154111040358736,1.505991170754064,-8.380669705884205,3.4652303284523898,0.578491786944757,2.3735485626660946,2.6345475943660897,,,2.6345475943660897,0.0,0.48799910793837226,0,-0.007763744090140551
11.2,3302.7136899999996,4228.683999999999,-0.028,x=330262.688_y=422898.375_z=260.002,x=328101.562_y=420832.250_z=126.649,3.0,3315.6606249999995,4246.975,142.001007,3276.77953125,4194.21859375,,,,,-7.019343007226052,1.1108792467632391,-8.044597740096842,3.010147558567879,-3.9511192399082495,-4.550827698845108,3.0999537676947346,4.147766890562883,,3.0999537676947346,0.0,0.4801259673087385,0,0.0005599858678992556
11.3,3302.007752,4227.893374,-0.028,x=330181.531_y=422807.344_z=260.007,x=328212.938_y=420943.438_z=127.803,3.0,3315.417875,4246.681875,142.552002,3276.779375,4194.218333333333,114.119003,,,,-6.998630451138552,0.4835631810011569,-7.854750088726155,2.101658421143779,-6.273160657620822,-9.084891374241,3.3958884091414236,3.9709383424382962,,3.3958884091414236,0.0,0.46863278984062023,0,0.01091263099960377
11.4,3301.3101880000004,4227.12731,-0.026,x=330127.625_y=422748.062_z=259.984,x=328259.938_y=420992.375_z=128.460,3.0,3315.1485625,4246.356625,143.097,3276.779140625,4194.218046875,114.119003,,,,-7.019232610845395,0.16539085863207095,-7.75131497418025,1.3351901905503825,-3.18172322369086,-7.664682305933965,3.8548007707316843,3.963120342086434,,3.8548007707316843,0.0,0.45451153339941086,0,0.04586354609912775
11.5,3300.595,4226.346933999999,-0.017,x=330047.375_y=422661.406_z=260.011,x=327661.125_y=420391.906_z=122.085,3.0,3314.8483125,4245.9940625,143.699997,3276.778875,4194.2176875000005,114.119003,,,,-6.99207031974621,0.3544671483107493,-7.6608406388334345,0.9533451935453402,1.8907628967867836,-3.8184499700504224,4.122076385725152,3.7798261319459185,,3.7798261319459185,0.0,0.4391153958996945,0,0.12090086414100314
11.6,3299.9219380000004,4225.612434000001,0.011,x=329969.250_y=422577.031_z=258.993,x=327249.969_y=419943.938_z=114.119,3.0,3314.5274375,4245.606375,144.324005,3276.7783124999996,4194.216937499999,114.119003,,,,-6.908714094668788,0.8429338556940775,-7.582075966049716,0.8173110498133088,4.884667073833282,-1.3603414373203138,5.009371784520118,3.9187642952710533,,3.9187642952710533,0.0,0.4246424537074079,0,0.19408877310987405
11.7,3299.217812,4224.833995999999,0.033,x=329906.188_y=422507.531_z=259.012,x=326476.438_y=419100.062_z=111.726,3.0,3314.1763124999998,4245.182125,144.619995,3276.7776249999997,4194.216062500001,114.119003,,,,-6.790257461609878,1.581451397236246,-7.534621440336656,0.9961305775429581,7.385175415421685,1.7881952772964926,5.050358400602482,3.6203553536597393,,3.6203553536597393,0.0,0.4113292164730353,0,0.18707307020223118
11.8,3298.564374,4224.096496,0.045,x=329845.438_y=422438.938_z=259.996,x=326063.406_y=418640.188_z=110.941,3.0,3313.7936875,4244.71975,144.815002,3276.77675,4194.215,114.119003,,,,-6.5104587321779,2.5403582655641137,-7.361978997350919,1.5743509824756623,9.589068683278676,5.782204049327042,6.64084924631485,3.758395554282215,,3.758395554282215,0.0,0.40172349811923286,0,0.1035277176544764
11.9,3297.9586260000005,4223.393622,0.041,x=329775.125_y=422357.438_z=258.992,x=327787.188_y=420304.469_z=123.003,3.0,3313.3738749999998,4244.212187499999,145.033005,3276.77575,4194.2136875,114.119003,,,,-6.13667948395997,3.197877494697603,-7.110260052682958,2.0560703493187686,6.575192291334893,4.817193668431063,9.606215059166434,3.892975576152684,,3.892975576152684,0.0,0.39631438068474806,0,0.00943926475956395
12.0,3297.380188,4222.70506,0.035,x=329719.438_y=422291.125_z=258.979,x=329323.094_y=421914.438_z=143.116,3.0,3312.922,4243.6656875,145.143997,3276.7745625,4194.2121875,114.119003,,,,-5.817932177704308,3.324554821120124,-6.916508491794632,2.2056920662634205,1.2667732642252094,1.4962171694465187,13.714728711898967,3.9184504490630747,,3.9184504490630747,0.0,0.39431291017888986,0,-0.03703442107657147
12.1,3296.813876,4222.013374,0.031,x=329664.344_y=422224.219_z=258.998,x=329306.844_y=421883.906_z=142.989,3.0,3312.4321250000003,4243.0733125,145.035004,3276.7732499999997,4194.2105625,114.119003,,,,-5.495775130632478,3.3276701160636644,-6.691277949220625,2.424856626727414,0.031152949435404587,2.1916456046399357,20.92174030880947,3.8428559681564143,,3.8428559681564143,0.0,0.3955502510454396,0,-0.039172764128652726
12.2,3296.31875,4221.3956880000005,0.029,x=329614.625_y=422162.125_z=259.013,x=329260.125_y=421822.000_z=142.569,3.0,3311.91075,4242.4426875,145.289001,3276.77175,4194.208624999999,114.119003,,,,-5.125739091929676,3.2474117627780075,-6.372784775104133,2.6510200941275963,-0.8025835328565689,2.2616346740018223,89.50434664522366,4.2429405699334275,,4.2429405699334275,0.0,0.3989890440950859,0,-0.036507477933845935
