time,ego_x,ego_y,Steer,GazeOrigin,EyeHitSite,EyeHitType,vehicle_1_x,vehicle_1_y,vehicle_1_z,vehicle_2_x,vehicle_2_y,vehicle_2_z,vehicle_3_x,vehicle_3_y,vehicle_3_z,ego_x_vel,ego_x_acc,ego_y_vel,ego_y_acc,ego_x_acc_jerk,ego_y_acc_jerk,TTC_1,TTC_2,TTC_3,TTC_MIN,position,lateral_offset,collision,Steer_rate
6.2,3300.1393120000002,4226.432812,-0.0,x=329995.875_y=422665.031_z=258.988,x=328664.000_y=421098.344_z=171.483,2.0,3316.403854166667,4247.871770833333,140.820007,,,,,,,-5.779866567032915,1.3509635890626477,-7.508388276826469,2.0840661294987957,0.21764532171173467,0.17586376250562807,3.0211855839589075,,,3.0211855839589075,0.0,0.3231415571822592,0,-0.017520551035682
6.3,3299.5765619999997,4225.705124,-0.006,x=329942.219_y=422595.469_z=259.009,x=328612.156_y=421035.531_z=181.952,2.0,3316.364296875,4247.824140625,140.899002,3276.7803125,4194.21875,,,,,-5.627276468666732,1.4556851986453525,-7.273261269432128,2.289960413829327,1.0472160958270482,2.0589428433053136,3.2363001797820115,,,3.2363001797820115,0.0,0.3317180298764542,0,-0.042059675967902256
6.4,3299.026062,4224.99725,-0.011,x=329888.031_y=422525.656_z=259.012,x=328510.250_y=421028.531_z=179.241,2.0,3316.312375,4247.7615,141.050003,3276.7799999999997,4194.21859375,,,,,-5.480877738404454,1.5112465239288024,-7.032392836895072,2.495734924007004,0.5556132528344992,2.057745101776769,3.505404823274481,4.236455510818799,,3.505404823274481,0.0,0.3393843412304806,0,-0.05387467511963949
6.5,3298.494874,4224.322312,-0.018,x=329825.281_y=422445.812_z=259.000,x=328417.812_y=420956.562_z=191.205,2.0,3316.2059375000003,4247.6331875000005,141.244003,3276.7797916666664,4194.2184375,114.119003,,,,-5.321477770057962,1.5582425087772602,-6.754697442423092,2.7280691138750175,0.46995984848457795,2.3233418986801357,4.229084016261926,4.322927791138907,,4.229084016261926,0.0,0.3453063804404967,0,-0.054706825842933876
6.6,3297.9808119999993,4223.678186,-0.021,x=329786.656_y=422397.312_z=258.971,x=328376.125_y=420911.969_z=172.211,2.0,3316.0736875000002,4247.4736250000005,141.373001,3276.77953125,4194.2182031249995,114.119003,,,,-5.165468028432544,1.6245511426061343,-6.461904920083732,2.9786466647936662,0.6630863382887409,2.5057755091864875,4.845530035656789,4.406087271072691,,4.406087271072691,0.0,0.34938952340237567,0,-0.05330500089305559
6.7,3297.4714379999996,4223.052124,-0.028,x=329730.719_y=422328.219_z=259.000,x=328250.531_y=420901.219_z=128.069,3.0,3315.9069375,4247.2723750000005,141.595993,3276.77925,4194.2179375,114.119003,,,,-4.993406364044764,1.731264645132396,-6.135841270701352,3.226249805909025,1.0671350252626177,2.4760314111535875,5.577202951234461,4.3993623980226655,,4.3993623980226655,0.0,0.3512160429688768,0,-0.060617558354523635
6.8,3297.0039380000003,4222.490124000001,-0.036,x=329685.812_y=422274.094_z=258.997,x=327210.125_y=419899.625_z=114.119,3.0,3315.71625,4247.0421875,141.931,3276.7786874999997,4194.217375,114.119003,,,,-4.7961144009703,1.7894508640608535,-5.7756859106876615,3.335145041923237,0.5818621892845743,1.0889523601421214,7.143897089840052,4.7604119307502275,,4.7604119307502275,0.0,0.35059918072742413,0,-0.059209218612260306
6.9,3296.533188,4221.934748000001,-0.04,x=329634.219_y=422213.469_z=258.999,x=326737.375_y=419491.781_z=113.743,3.0,3315.4910000000004,4246.77025,142.421005,3276.778,4194.2165625,114.119003,,,,-4.629164187299621,1.7086465863456701,-5.458646488523484,3.200121030516075,-0.8080427771518339,-1.3502401140716191,8.332304439288867,4.682070940246204,,4.682070940246204,0.0,0.34806068053663225,0,-0.03213873964621525
7.0,3296.093376,4221.428124,-0.038,x=329592.656_y=422165.562_z=258.998,x=326177.844_y=418974.656_z=110.531,3.0,3315.2311875,4246.456437499999,142.848999,3276.7771875,4194.2155625,114.119003,,,,-4.474791926860618,1.5904076511976193,-5.164872112110113,2.964598075065055,-1.1823893514805084,-2.355229554510201,11.944636266397291,4.983688330221701,,4.983688330221701,0.0,0.34345825590697604,0,0.004782382051833849
7.1,3295.6508140000005,4220.928874,-0.034,x=329552.719_y=422120.250_z=258.972,x=326384.812_y=419093.375_z=111.074,3.0,3314.9428749999997,4246.1083125,143.473007,3276.77625,4194.2143750000005,114.119003,,,,-4.315993888353971,1.4240340984742152,-4.881374684652928,2.633537268848067,-1.6637355272340404,-3.310608062169882,14.689229234568158,4.913876552431424,,4.913876552431424,0.0,0.3369077375952709,0,0.027524976775149645
7.2,3295.2516879999994,4220.48625,-0.032,x=329512.312_y=422075.188_z=259.002,x=326694.781_y=419395.625_z=113.400,3.0,3314.6128125000005,4245.7096875,144.179993,3276.775125,4194.2129374999995,114.119003,3265.7625,4186.7128125,,-4.182425339598695,0.9346493310933011,-4.645832483531775,1.9167399943247054,-4.893847673809142,-7.167972745233615,38.8302594492661,5.405702779714806,,5.405702779714806,0.0,0.3296116329769515,0,0.0391307693465419
7.3,3294.834188,4220.030376000001,-0.024,x=329466.219_y=422024.500_z=259.005,x=326250.438_y=419027.969_z=110.606,3.0,3314.2581874999996,4245.2811875,144.570999,3276.773875,4194.2113125,114.119003,3265.7623437499997,4186.7125,,-4.181911645696971,-0.002681210085516146,-4.575504277016311,0.7018400785921675,-9.373305411788172,-12.14899915732538,46.45596847499135,5.114038529339247,7.1570413070214105,5.114038529339247,0.0,0.3206821481299021,0,0.04582626859992732
7.4,3294.4086259999995,4219.570688,-0.022,x=329436.281_y=421991.875_z=259.013,x=326127.219_y=418943.969_z=110.465,3.0,3313.8723124999997,4244.8148125,144.804993,3276.7725,4194.2095,114.119003,3265.762083333333,4186.7121875,112.664001,-4.3018884629233005,-1.1058167886122903,-4.655101058165579,-0.6844696041449446,-11.03135578526774,-13.86309682737112,79.20292444387489,4.949074734734381,6.963379090613807,4.949074734734381,0.0,0.31067189434472914,0,0.040670326844392354
7.5,3293.964688,4219.094438,-0.019,x=329385.406_y=421937.250_z=259.000,x=325484.500_y=418313.375_z=107.097,3.0,3313.4503750000003,4244.3046875,144.977997,3276.770875,4194.207437499999,114.119003,3265.761796875,4186.711796875,112.664001,-4.516538475779572,-2.133262366752489,-4.854360031964634,-1.974704541277058,-10.274455781401986,-12.902349371321135,78.88377205300993,4.664745721605507,6.600500178798033,4.664745721605507,0.0,0.2996308292467025,0,0.04678634162335623
7.6,3293.4825639999995,4218.5785,-0.011,x=329341.156_y=421890.125_z=258.000,x=325650.188_y=418460.031_z=108.318,3.0,3312.9970000000003,4243.7564375,145.169006,3276.769125,4194.20525,114.119003,3265.7614999999996,4186.7114375,112.664001,-4.832690952349025,-3.0290745272062543,-5.180144414106996,-3.1127222992755286,-8.958121604537652,-11.380177579984704,73.65305102407012,4.201794246574086,5.985329081904033,4.201794246574086,0.0,0.28740748275571376,0,0.07055663290856369
7.7,3292.9648159999997,4218.024,0.0,x=329291.344_y=421836.938_z=258.008,x=325759.344_y=418618.312_z=109.783,3.0,3312.5110625,4243.1686875,145.033997,3276.7671875,4194.202812500001,114.119003,3265.7608124999997,4186.710625000001,112.664001,-5.219083976326911,-3.7030729635313784,-5.598615964742128,-4.001364133570104,-6.739984363251241,-8.886418342945754,69.21128391963605,3.812722312236057,5.475350010171744,3.812722312236057,0.0,0.2743609745194862,0,0.08055734576825373
7.8,3292.3986900000004,4217.41525,0.006,x=329225.688_y=421766.531_z=257.994,x=325865.938_y=418797.719_z=110.100,3.0,3311.99875,4242.5490625,145.244003,3276.765125,4194.20025,114.119003,3265.7600625,4186.70975,112.663002,-5.644357587893971,-4.065843835684071,-6.074086523355893,-4.533782161777269,-3.62770872152693,-5.324180282071653,58.054544243621166,3.3801130425634067,4.896691338315215,3.3801130425634067,0.0,0.2605392771623007,0,0.059802161829027076
7.9,3291.7904399999998,4216.758061999999,0.008,x=329177.438_y=421714.906_z=256.979,x=326358.406_y=419292.125_z=110.974,3.0,3311.4502499999994,4241.885625,145.505005,3276.762875,4194.1975,114.119003,3265.759125,4186.708625,112.663002,-6.0670980893338395,-4.110539740439037,-6.557394452018793,-4.692429421466802,-0.44695904754965987,-1.586472596895323,53.10709130422187,3.0392022489826234,4.447031174919453,3.0392022489826234,0.0,0.24626128315711493,0,0.02821051410072907
8.0,3291.1435640000004,4216.056186,0.008,x=329101.875_y=421633.344_z=256.993,x=326243.562_y=419136.375_z=110.360,3.0,3310.8658125,4241.178687500001,145.197006,3276.7605,4194.1944375,114.119003,3265.758,4186.707375,112.663002,-6.4644193295092105,-3.9276525884730997,-7.021208631472044,-4.573054544411858,1.8288715196593763,1.1937487705494387,50.985673350832535,2.7527527497934576,4.072570330455123,2.7527527497934576,0.0,0.23161446402977107,0,0.0056134671370354034
8.1,3290.4556880000005,4215.30475,0.007,x=329036.281_y=421561.969_z=255.989,x=326294.906_y=419111.531_z=110.545,3.0,3310.2698124999997,4240.457625,144.533997,3276.7579375,4194.191250000001,114.119003,3265.7567499999996,4186.7059375,112.662003,-6.826244627600003,-3.6677843146809104,-7.451887703212105,-4.334367100146199,2.5986827379218935,2.3868744426565858,33.08975384769265,2.4804031165236586,3.716233540222889,2.4804031165236586,0.0,0.21696312277956684,0,-0.005189679221881222
8.2,3289.7447500000003,4214.525312,0.006,x=328966.750_y=421486.594_z=253.971,x=326638.500_y=419602.156_z=113.092,3.0,3309.6519375000003,4239.7101875,143.804993,3276.7551875,4194.187875,114.119003,3265.7553125,4186.70425,112.662003,-7.161585958151061,-3.487324377727655,-7.853069378544584,-4.139605262344423,1.8045993695325535,1.9476183780177614,32.620852681273625,2.296901406365996,3.489483143262894,2.296901406365996,0.0,0.20233201539973913,0,-0.008203480825057072
8.3,3288.992314,4213.696686,0.006,x=328880.094_y=421392.000_z=252.983,x=326773.594_y=419919.875_z=114.119,3.0,3309.0216874999996,4238.947875,143.457001,3276.752375,4194.1843125,114.119003,3265.753625,4186.7023125000005,112.661003,-7.510821317489251,-3.405879369106221,-8.265792485484829,-4.00921970041356,0.8144500862143422,1.3038556193086315,23.18379554335765,2.066263080907367,3.1896673521826937,2.066263080907367,0.0,0.18751900168750932,0,-0.013632834598022291
8.4,3288.2035000000005,4212.825999999999,0.003,x=328819.562_y=421327.469_z=250.967,x=327628.000_y=421097.438_z=123.087,3.0,3308.3781875,4238.1696875,143.082993,3276.7493750000003,4194.1805625,114.119003,3265.7518124999997,4186.70025,112.660004,-7.847454116005959,-3.296553408454505,-8.656425490359558,-3.8013870948841273,1.0932596065171563,2.078326055294326,18.805275991638833,1.8701858166782512,2.9388953299272296,1.8701858166782512,0.0,0.17235367648942973,0,-0.02922912750106836
8.5,3287.3857500000004,4211.922188,-0.003,x=328723.031_y=421222.281_z=248.972,x=328627.062_y=421221.812_z=238.893,2.0,3307.73825,4237.3960625,142.873001,3276.74625,4194.1767500000005,114.119003,3265.7498125,4186.697937499999,112.660004,-8.138480689891322,-3.2568072467354017,-8.982421271030699,-3.6237860081727433,0.397461617191035,1.7760108671138397,14.795506859336403,1.7044358286487973,2.7333763448570942,1.7044358286487973,0.0,0.15684810230396654,0,-0.040874609357327917
8.6,3286.563626,4211.015437999999,-0.007,x=328639.250_y=421130.781_z=247.996,x=328544.062_y=421128.562_z=236.659,2.0,3307.1025625,4236.627875,142.867004,3276.7431874999997,4194.172875000001,114.119003,3265.7476875,4186.6954375000005,112.658997,-8.486615901379999,-3.426926333456553,-9.35267297274807,-3.6514485055809613,-1.7011908672115128,-0.27662497408218023,14.13349790492938,1.5993383318689398,2.6224636696580386,1.5993383318689398,0.0,0.14091433041666124,0,-0.03151286775209988
8.7,3285.6423760000007,4210.0025000000005,-0.007,x=328555.625_y=421039.094_z=247.036,x=328461.875_y=421034.812_z=236.616,2.0,3306.4726875,4235.8670624999995,142.860001,3276.7401874999996,4194.169,114.119003,3265.7454375,4186.69275,112.657997,-8.902630626085521,-3.3074523850592197,-9.781309330137425,-3.37037067281425,1.1947394839733327,2.810778327667114,8.618846888965802,1.3313871803881066,2.2440251019730733,1.3313871803881066,0.0,0.12248738736108136,0,-0.01009165558933418
