time,ego_x,ego_y,Steer,GazeOrigin,EyeHitSite,EyeHitType,vehicle_1_x,vehicle_1_y,vehicle_1_z,vehicle_2_x,vehicle_2_y,vehicle_2_z,vehicle_3_x,vehicle_3_y,vehicle_3_z,ego_x_vel,ego_x_acc,ego_y_vel,ego_y_acc,ego_x_acc_jerk,ego_y_acc_jerk,TTC_1,TTC_2,TTC_3,TTC_MIN,position,lateral_offset,collision,Steer_rate
9.4,3310.149748,4239.515878,-0.006,x=331004.375_y=423981.281_z=263.996,x=329305.844_y=422023.812_z=219.950,2.0,3316.4142708333334,4247.884479166667,140.819,3276.7803125,4194.21875,,,,,-5.261978048963453,0.08975377382964632,-6.299128593048687,0.12267240797174295,4.586785049238524,6.309661362468306,1.3445664348573023,,,1.3445664348573023,0.0,0.14533719653685684,0,-0.033125568299049016
9.5,3309.623874,4238.887128,-0.005,x=330942.438_y=423907.281_z=264.014,x=329250.656_y=421945.094_z=210.051,2.0,3316.38140625,4247.84484375,140.869003,3276.7799999999997,4194.21875,,,,,-5.155961094768346,0.6146286740953025,-6.162175462480503,0.8255985254956363,5.248749002656561,7.029261175238933,1.4606739316547048,6.765725789092946,,1.4606739316547048,0.0,0.14401997053118423,0,-0.011437242466911947
9.6,3309.143812,4238.314814,-0.005,x=330892.500_y=423847.625_z=263.011,x=329184.281_y=421851.438_z=217.786,2.0,3316.3354999999997,4247.789500000001,141.016998,3276.7797916666664,4194.2186458333335,114.119003,,,,-5.057743308073647,0.7058668014004112,-6.028638646710913,0.9907362388908736,0.9123812730510872,1.651377133952373,1.761975530659217,7.3245293172727575,,1.761975530659217,0.0,0.14251492394012558,0,-0.0005484302241633835
9.7,3308.6178119999995,4237.68975,-0.005,x=330843.656_y=423789.594_z=263.003,x=329105.188_y=421791.094_z=206.067,2.0,3316.2410624999998,4247.6755625000005,141.169006,3276.77953125,4194.2184375,114.119003,,,,-5.045261190161792,0.512052382289046,-5.994782109541221,0.7906539653794964,-1.938144191113652,-2.000822735113772,1.878021288965593,6.598462562154005,,1.878021288965593,0.0,0.1404988511846924,0,0.00031028835572859635
9.8,3308.1248120000005,4237.105938,-0.005,x=330806.031_y=423745.000_z=262.994,x=329007.625_y=421720.344_z=213.050,2.0,3316.1205625000002,4247.530124999999,141.347,3276.7793125,4194.218125,114.119003,,,,-4.986881195191705,0.42451642523091987,-5.905532440183459,0.6973449692387101,-0.8753595705812617,-0.9330899614078625,2.283746698879227,6.955419408361299,,2.283746698879227,0.0,0.13823839713067082,0,4.164200370801782e-05
9.9,3307.6403120000004,4236.534312000001,-0.005,x=330741.594_y=423668.875_z=262.992,x=328942.906_y=421636.812_z=221.245,2.0,3315.9693749999997,4247.3476875,141.475998,3276.77875,4194.2175625,114.119003,,,,-4.9344779610545935,0.2501378720457823,-5.823462326764641,0.4853920955742544,-1.7437855318513755,-2.119528736644557,2.663734024798701,6.996976876225431,,2.663734024798701,0.0,0.13563088198470366,0,0.00013563246109323277
10.0,3307.143436,4235.949938,-0.005,x=330696.188_y=423615.469_z=262.997,x=328912.062_y=421592.000_z=223.201,2.0,3315.7796875,4247.11875,141.783997,3276.778125,4194.21675,114.119003,,,,-4.9751533056261685,-0.049177382346110736,-5.854231625498031,0.10811164070810443,-2.99315254391893,-3.7728045486614996,3.0052612812339015,6.737443671224219,,3.0052612812339015,0.0,0.13261929150698898,0,0.0016653907450675924
10.1,3306.6277499999997,4235.344499999999,-0.005,x=330650.438_y=423561.875_z=262.992,x=328865.656_y=421465.938_z=230.075,2.0,3315.55775,4246.850812500001,142.233002,3276.7773125,4194.2156875,114.119003,,,,-5.002160332866651,-0.08696853483532835,-5.873110504197727,0.02719806146014011,-0.3779115248921761,-0.8091357924796433,3.255255266477256,6.400811710862826,,3.255255266477256,0.0,0.12930099725433802,0,0.007846049872597674
10.2,3306.147,4234.78125,-0.002,x=330595.406_y=423497.469_z=263.002,x=328787.469_y=421391.562_z=234.119,2.0,3315.3111875000004,4246.5531875,142.764999,3276.776375,4194.2145,114.119003,3265.7625,4186.7128125,,-4.966521689447029,0.061771848264034535,-5.821853296760679,0.15983925861718307,1.4874038309936288,1.3264119715704294,4.212839126510766,6.7770324977642105,,4.212839126510766,0.0,0.12599419497755296,0,0.015020581962595052
10.3,3305.641936,4234.190062,-0.001,x=330548.375_y=423442.375_z=263.001,x=328721.656_y=421306.781_z=220.706,2.0,3315.0225,4246.2045,143.345993,3276.77525,4194.2130625,114.119003,3265.7623437499997,4186.71265625,,-4.96178390550118,0.044638382051359005,-5.8119659620827,0.08821487677588452,-0.1713346621267553,-0.7162438184129855,4.690073420643853,6.356537305848491,7.976468919289049,4.690073420643853,0.0,0.12242029562263498,0,0.01488240922308618
