time,ego_x,ego_y,Steer,GazeOrigin,EyeHitSite,EyeHitType,vehicle_1_x,vehicle_1_y,vehicle_1_z,vehicle_2_x,vehicle_2_y,vehicle_2_z,vehicle_3_x,vehicle_3_y,vehicle_3_z,ego_x_vel,ego_x_acc,ego_y_vel,ego_y_acc,ego_x_acc_jerk,ego_y_acc_jerk,TTC_1,TTC_2,TTC_3,TTC_MIN,position,lateral_offset,collision,Steer_rate
9.1,3317.5673760000004,4248.67025,0.029,x=331741.062_y=424908.375_z=252.996,x=0.000_y=0.000_z=0.000,0,3305.3613749999995,4234.5256875000005,142.850998,3274.330125,4190.9768125,114.119003,3265.73025,4186.6748124999995,112.652,-3.9922047622796395,1.694962076780143,-3.9594252487567445,1.2046119694093012,1.19503192016587,1.564265483008267,4.372291511452042,12.393504827963906,13.886238743248873,4.372291511452042,0,0.1119105168505785,0,-0.000491577739268288
9.2,3317.2093120000004,4248.311002,0.029,x=331703.438_y=424870.688_z=253.027,x=0.000_y=0.000_z=0.000,0,3304.72475,4233.7578125,142.843002,3274.3266875,4190.9731249999995,114.119003,3265.7271250000003,4186.671125,112.651001,-3.7860970794251214,1.7583923285281844,-3.7984843069256318,1.3065634452634305,0.634302517480414,1.0195147585412934,3.8772103925446033,14.257867402140896,15.985536245165884,3.8772103925446033,0,0.09847577385794122,0,-9.265215113906748e-05
9.3,3316.8343740000005,4247.930126000001,0.029,x=331659.406_y=424826.000_z=254.028,x=0.000_y=0.000_z=0.000,0,3304.0860000000002,4232.988,142.835999,3274.3233124999997,4190.9694375,114.119003,3265.7239375,4186.6673125,112.649002,-3.6380378553506936,1.6141170728038134,-3.6921848628812284,1.2050341609580673,-1.4427525572437094,-1.0152928430536323,4.179339841861028,13.42407152492924,15.067571783209608,4.179339841861028,0,0.08526330240142134,0,-0.000729230495223622
9.4,3316.4890620000006,4247.575626,0.029,x=331635.750_y=424801.719_z=255.030,x=330441.469_y=423382.906_z=289.510,2,3303.4478750000003,4232.219625,142.830002,3274.3198125,4190.9658125000005,114.119003,3265.7207499999995,4186.663500000001,112.648003,-3.497947837370018,1.4673318186994306,-3.588121098528572,1.1103570440327029,-1.4678525410438281,-0.946771169253644,3.9737898260973648,14.410617798038272,16.184997244802194,3.9737898260973648,0,0.07377197059079266,0,-0.0049432766267197194
9.5,3316.150998,4247.225126,0.028,x=331593.469_y=424757.375_z=254.999,x=330382.688_y=423265.438_z=298.305,3,3302.8099375000006,4231.452125,142.820999,3274.3163125,4190.962125,114.119003,3265.7174375000004,4186.65975,112.647003,-3.3461293974076165,1.3379722809587553,-3.466038443559164,1.0397496285777907,-1.2935953774067532,-0.7060741545491211,4.022068755472512,14.549527201001945,16.352585437184125,4.022068755472512,0,0.06314830794079743,0,-0.018296474720637404
9.6,3315.840186,4246.899876,0.024,x=331567.969_y=424730.438_z=256.007,x=330358.969_y=423206.312_z=292.909,2,3302.1715624999997,4230.6850625,142.813995,3274.312875,4190.9584374999995,114.119003,3265.71425,4186.656,112.646004,-3.232383697634078,1.028643514308605,-3.3760151111895995,0.7875462802517221,-3.093287666501503,-2.522033483260686,3.8559074937450077,15.661940385733898,17.612677057285538,3.8559074937450077,0,0.053928061116172044,0,-0.04146219934911009
9.7,3315.5118119999997,4246.554624,0.016,x=331534.094_y=424694.469_z=255.998,x=330335.656_y=423174.375_z=262.570,2,3301.5305,4229.9153125,142.804993,3274.3094374999996,4190.954812499999,114.119003,3265.7110000000002,4186.652125,112.643997,-3.1787879145970273,0.5188450473526678,-3.3402905120428974,0.3189883488705453,-5.097984669559372,-4.685579313811768,4.122190548564568,14.677721254389914,16.524308170682048,4.122190548564568,0,0.04448255210745477,0,-0.0582543801172967
9.8,3315.21375,4246.24,0.009,x=331503.844_y=424662.500_z=256.983,x=330332.344_y=423150.062_z=245.912,2,3300.8863750000005,4229.142937500001,142.798996,3274.3059375000003,4190.951187500001,114.119003,3265.7077500000005,4186.648375,112.642998,-3.17917574693246,-0.10702652227796723,-3.3570458090563946,-0.3034991429004522,-6.25871569630635,-6.2248749177099745,3.8872271018429303,16.05615687994229,18.08268907756789,3.8872271018429303,0,0.03613508023626417,0,-0.043422981041641565
9.9,3314.8771260000003,4245.883,0.01,x=331471.531_y=424628.250_z=257.014,x=330229.469_y=422982.188_z=249.987,2,3300.24275,4228.371875,142.794006,3274.3025000000002,4190.9475,114.119003,3265.7044374999996,4186.644625,112.641998,-3.2759031703565276,-0.70944666118851,-3.476881442813601,-0.9469866722607206,-6.024201389105427,-6.434875293602684,4.427348624508065,14.06298641366668,15.851670016781489,4.427348624508065,0,0.027011934167295196,0,0.002155288433648477
10.0,3314.5406259999995,4245.524124,0.016,x=331444.562_y=424599.344_z=257.986,x=330182.281_y=422927.438_z=248.292,2,3299.5991875,4227.60225,142.787003,3274.2990624999998,4190.943875,114.119003,3265.7012499999996,4186.6407500000005,112.640999,-3.3946100958421566,-1.0746568988221261,-3.6253737560379573,-1.381216927662444,-3.6521023763361615,-4.342302554017233,4.5498329209583614,13.925344123330992,15.71032908384822,4.5498329209583614,0,0.018257651342461604,0,0.04677865033768694
